"","timestamp","source","destination","databytes"
"2069",26.222528,2,37,212
"2070",26.225456,274,17,23
"2071",26.226432,8,130,35
"2072",26.226434,8,256,48
"2073",26.241075,5,249,38
"2074",26.252786,5,82,37
"2075",26.260593,8,130,133
"2076",26.279137,29,30,60
"2077",26.287921,8,256,37
"2078",26.296704,42,8,46
"2079",26.318176,17,274,26
"2080",26.34453,5,51,39
"2081",26.361121,131,8,39
"2082",26.368928,65,45,61
"2083",26.376736,45,47,60
"2084",26.379664,47,66,60
"2085",26.381616,8,42,45
"2086",26.389424,5,82,35
"2087",26.397233,17,258,50
"2088",26.406992,85,105,184
"2089",26.407968,267,47,67
"2090",26.40992,47,251,67
"2091",26.427488,8,116,42
"2092",26.427489,5,249,53
"2093",26.430417,2,37,212
"2094",26.447984,29,30,60
"2095",26.457744,5,259,44
"2096",26.520208,5,113,53
"2097",26.529968,5,82,29
"2098",26.532897,274,17,23
"2099",26.534849,5,113,42
"2100",26.554368,2,35,212
"2101",26.55437,8,116,68
"2102",26.561201,130,8,48
"2103",26.568032,5,82,43
"2104",26.572912,5,113,38
"2105",26.572914,8,122,34
"2106",26.578768,2,37,212
"2107",26.578769,17,274,49
"2108",26.586576,63,238,46
"2109",26.60512,8,120,42
"2110",26.610976,5,82,42
"2111",26.62464,8,159,57
"2112",26.624641,5,113,29
"2113",26.625617,76,8,34
"2114",26.627568,2,35,212
"2115",26.628544,8,116,36
"2116",26.637328,8,130,39
"2117",26.638305,131,8,40
"2118",26.643184,8,159,32
"2119",26.650016,5,51,55
"2120",26.650993,8,130,32
"2121",26.661728,5,82,52
"2122",26.694912,5,82,43
"2123",26.719312,5,82,32
"2124",26.742737,5,259,52
"2125",26.749568,131,8,36
"2126",26.756401,2,37,212
"2127",26.7808,8,110,40
"2128",26.79544,2,35,212
"2129",26.806177,274,17,41
"2130",26.809106,8,107,35
"2131",26.811056,5,249,42
"2132",26.86864,238,63,38
"2133",26.897921,258,17,102
"2134",26.899872,61,5,38
"2135",26.903776,2,37,212
"2136",26.926226,5,146,35
"2137",26.978928,5,113,39
"2138",27.013664,5,113,36
"2139",27.01464,29,30,60
"2140",27.036112,2,37,212
"2141",27.046849,8,133,46
"2142",27.054656,5,113,44
"2143",27.057584,63,137,47
"2144",27.063441,77,8,41
"2145",27.188368,8,130,55
"2146",27.197152,133,8,33
"2147",27.202032,8,130,193
"2148",27.21765,63,281,97
"2149",27.22741,137,63,39
"2150",27.243024,2,35,212
"2151",27.244978,44,45,161
"2152",27.248881,45,47,161
"2153",27.248882,29,30,60
"2154",27.252785,47,49,163
"2155",27.255712,2,37,212
"2156",27.328913,42,8,42
"2157",27.342576,2,35,212
"2158",27.373808,8,110,42
"2159",27.401137,8,53,19
"2160",27.407968,281,63,21
"2161",27.413825,76,8,50
"2162",27.416752,131,8,42
"2163",27.417729,2,37,212
"2164",27.418705,83,8,160
"2165",27.428465,8,116,83
"2166",27.431393,107,8,40
"2167",27.433344,8,159,37
"2168",27.440176,29,30,120
"2169",27.441152,17,283,97
"2170",27.44896,8,130,43
"2171",27.453841,8,159,187
"2172",27.475313,53,8,44
"2173",27.486049,131,8,40
"2174",27.495811,63,238,50
"2175",27.49776,61,8,38
"2176",27.499712,8,122,42
"2177",27.508496,8,116,42
"2178",27.513377,2,35,212
"2179",27.520208,77,8,228
"2180",27.535824,8,130,36
"2181",27.537778,8,122,239
"2182",27.53973,17,274,48
"2183",27.56608,2,37,212
"2184",27.574865,8,130,70
"2185",27.608048,285,5,93
"2186",27.610976,283,17,24
"2187",27.617808,130,8,43
"2188",27.620737,8,130,57
"2189",27.6344,17,283,50
"2190",27.715408,2,37,212
"2191",27.76128,29,30,60
"2192",27.771041,274,17,72
"2193",27.776897,283,17,51
"2194",27.798368,63,238,50
"2195",27.799344,5,285,39
"2196",27.807153,8,110,41
"2197",27.826672,251,47,24
"2198",27.830576,47,267,23
"2199",27.832529,47,267,23
"2200",27.83253,8,120,42
"2201",27.837408,29,30,120
"2202",27.860832,8,42,34
"2203",27.865712,2,37,212
"2204",27.895969,133,8,38
"2205",27.904752,2,35,212
"2206",27.938913,8,110,212
"2207",27.9516,285,5,63
"2208",27.958432,2,35,212
"2209",27.973072,8,122,47
"2210",27.997472,265,24,223
"2211",28.001954,8,120,137
"2212",28.00488,42,8,242
"2213",28.009761,267,47,30
"2214",28.012688,47,251,30
"2215",28.046848,8,122,228
"2216",28.057586,232,22,102
"2217",28.081009,2,37,212
"2218",28.086864,5,285,22
"2219",28.099555,8,116,93
"2220",28.145425,8,116,47
"2221",28.163969,133,8,74
"2222",28.194225,8,133,51
"2223",28.20984,2,287,28
"2224",28.22936,2,37,212
"2225",28.237168,2,35,212
"2226",28.298656,131,8,42
"2227",28.305488,17,274,84
"2228",28.366977,17,283,58
"2229",28.40016,61,8,38
"2230",28.406993,2,37,212
"2231",28.497762,2,52,49
"2232",28.498736,283,17,38
"2233",28.501664,8,116,42
"2234",28.503616,8,133,39
"2235",28.50752,2,35,212
"2236",28.518256,29,30,60
"2237",28.518257,8,110,46
"2238",28.529968,84,5,36
"2239",28.563152,2,37,212
"2240",28.568032,44,45,161
"2241",28.568033,8,130,32
"2242",28.607072,2,35,212
"2243",28.633425,8,133,42
"2244",28.635376,29,30,60
"2245",28.637329,8,122,55
"2246",28.656849,8,107,36
"2247",28.674417,17,283,50
"2248",28.684176,63,281,47
"2249",28.703697,283,17,38
"2250",28.70565,63,137,51
"2251",28.725168,2,103,29
"2252",28.727121,8,42,56
"2253",28.728097,267,47,53
"2254",28.729072,5,146,88
"2255",28.731025,47,251,53
"2256",28.73688,61,8,38
"2257",28.740784,77,8,41
"2258",28.744689,2,37,212
"2259",28.745665,8,116,204
"2260",28.752497,17,274,50
"2261",28.753472,8,133,39
"2262",28.76616,290,8,26
"2263",28.774944,130,8,43
"2264",28.775921,182,80,48
"2265",28.77885,80,182,27
"2266",28.787633,8,122,201
"2267",28.789585,8,53,19
"2268",28.790563,76,8,36
"2269",28.832528,8,120,40
"2270",28.838384,8,133,43
"2271",28.84912,131,8,38
"2272",28.864736,76,8,42
"2273",28.867665,281,63,46
"2274",28.867666,53,8,36
"2275",28.884256,2,37,212
"2276",28.895969,8,110,38
"2277",28.899872,133,8,62
"2278",28.910608,267,47,67
"2279",28.920368,29,30,60
"2280",28.926225,77,8,182
"2281",28.929152,8,116,32
"2282",28.930129,2,35,212
"2283",28.934034,8,133,127
"2284",28.935008,83,8,53
"2285",28.943794,8,110,124
"2286",28.94965,8,122,40
"2287",28.969171,8,120,105
"2288",28.988688,63,137,50
"2289",28.991617,24,265,185
"2290",28.994544,24,265,185
"2291",28.9965,107,8,40
"2292",29.023425,17,283,50
"2293",29.037088,8,159,39
"2294",29.03904,131,8,147
"2295",29.056609,8,159,98
"2296",29.071248,76,8,55
"2297",29.075152,2,37,212
"2298",29.093697,8,130,37
"2299",29.120048,237,2,20
"2300",29.123954,267,47,24
"2301",29.129809,8,116,38
"2302",29.137616,8,130,187
"2303",29.142496,131,8,45
"2304",29.155184,2,35,212
"2305",29.176656,2,237,29
"2306",29.221552,2,35,212
"2307",29.250832,237,2,24
"2308",29.255712,2,237,30
"2309",29.26352,2,37,212
"2310",29.274258,29,30,60
"2311",29.288898,8,110,39
"2312",29.2928,133,8,43
"2313",29.295728,8,133,49
"2314",29.301585,47,251,24
"2315",29.307442,22,232,46
"2316",29.309392,22,232,46
"2317",29.330864,267,47,77
"2318",29.334768,8,116,34
"2319",29.3416,2,237,20
"2320",29.346481,8,122,37
"2321",29.366976,63,286,97
"2322",29.378688,286,63,25
"2323",29.383569,8,133,49
"2324",29.438224,2,37,212
"2325",29.452865,238,63,80
"2326",29.461649,8,112,178
"2327",29.472384,8,42,39
"2328",29.472385,8,133,39
"2329",29.49288,8,159,42
"2330",29.514353,8,116,42
"2331",29.52704,8,7,44
"2332",29.553392,78,5,40
"2333",29.592432,2,37,212
"2334",29.599264,2,237,53
"2335",29.635378,8,116,62
"2336",29.703696,2,293,125
"2337",29.718336,105,85,126
"2338",29.736881,2,37,212
"2339",29.755424,288,80,98
"2340",29.768112,8,116,31
"2341",29.777872,8,107,36
"2342",29.784707,2,237,24
"2343",29.82472,2,35,212
"2344",29.837409,133,8,43
"2345",29.880354,288,80,23
"2346",29.884257,80,288,27
"2347",29.897921,8,124,52
"2348",29.916464,8,130,39
"2349",29.919392,5,113,52
"2350",29.92232,5,259,162
"2351",29.940864,2,35,212
"2352",29.940866,63,286,51
"2353",29.941841,2,37,212
"2354",29.942817,8,130,98
"2355",29.949649,286,63,37
"2356",29.959408,8,42,38
"2357",29.962338,8,159,44
"2358",29.965266,8,110,41
"2359",29.98088,5,113,38
"2360",29.993568,288,80,75
"2361",30.003904,80,288,50
"2362",30.009761,5,51,219
"2363",30.020496,5,113,37
"2364",30.069297,107,8,34
"2365",30.081011,5,113,42
"2366",30.110288,8,122,37
"2367",30.135664,8,122,153
"2368",30.135665,5,113,30
"2369",30.14152,5,259,38
"2370",30.146401,2,35,212
"2371",30.156161,8,130,42
"2372",30.202032,8,110,37
"2373",30.203984,5,113,36
"2374",30.236192,2,287,45
"2375",30.23912,8,110,41
"2376",30.243024,5,113,53
"2377",30.323057,5,113,39
"2378",30.330866,5,113,42
"2379",30.345504,5,113,42
"2380",30.358193,47,251,179
"2381",30.363072,5,82,77
"2382",30.379664,8,124,52
"2383",30.379665,85,298,144
"2384",30.381616,85,298,144
"2385",30.383568,5,113,38
"2386",30.383569,8,159,49
"2387",30.402112,5,113,45
"2388",30.404064,8,130,44
"2389",30.423585,5,4,42
"2390",30.435296,5,82,37
"2391",30.449936,9,2,64
"2392",30.45872,8,130,49
"2393",30.464577,2,9,32
"2394",30.474336,2,35,212
"2395",30.481168,8,159,40
"2396",30.48312,8,130,102
"2397",30.49776,5,259,195
"2398",30.523136,8,122,38
"2399",30.549489,17,258,45
"2400",30.563152,8,159,130
"2401",30.579746,8,122,31
"2402",30.64904,287,2,25
"2403",30.668562,8,120,45
"2404",30.677344,8,301,43
"2405",30.711504,29,30,60
"2406",30.724194,8,110,39
"2407",30.762256,8,110,201
"2408",30.80325,2,35,212
"2409",30.809105,2,37,212
"2410",30.811058,8,120,165
"2411",30.813008,8,130,40
"2412",30.813985,131,8,45
"2413",30.820816,301,8,43
"2414",30.833506,8,130,130
"2415",30.861809,2,236,35
"2416",30.872545,5,113,54
"2417",30.874496,285,5,32
"2418",30.879376,5,285,44
"2419",30.906705,103,2,28
"2420",30.910609,2,103,30
"2421",30.926224,5,4,42
"2422",30.934032,2,35,212
"2423",30.972096,5,113,37
"2424",30.98088,285,5,41
"2425",30.995521,30,58,56
"2426",31.001952,30,29,56
"2427",31.006832,30,59,56
"2428",31.012688,30,60,56
"2429",31.025377,5,51,66
"2430",31.05368,5,285,36
"2431",31.089794,76,8,55
"2432",31.096624,8,87,45
"2433",31.144448,285,5,63
"2434",31.18056,8,110,39
"2435",31.221552,8,83,44
"2436",31.252785,63,281,53
"2437",31.256688,2,37,212
"2438",31.256689,2,37,212
"2439",31.28304,8,42,42
"2440",31.300608,2,37,212
"2441",31.313297,2,35,212
"2442",31.374784,8,107,28
"2443",31.382592,131,8,147
"2444",31.417728,86,85,85
"2445",31.449937,2,103,53
"2446",31.457746,281,63,36
"2447",31.475312,2,35,212
"2448",31.48312,2,52,100
"2449",31.572912,45,47,159
"2450",31.579744,47,49,161
"2451",31.579745,85,94,85
"2452",31.582672,2,35,212
"2453",31.657825,2,37,212
"2454",31.6588,2,37,212
"2455",31.670513,8,130,35
"2456",31.69296,2,103,24
"2457",31.699792,8,130,47
"2458",31.712481,29,30,60
"2459",31.714433,85,94,48
"2460",31.726144,85,105,108
"2461",31.850096,8,120,42
"2462",31.875473,85,105,195
"2463",31.915489,278,85,76
"2464",31.916465,8,116,42
"2465",31.925249,85,94,24
"2466",31.938914,85,105,181
"2467",31.947696,2,103,252
"2468",32.003904,8,130,47
"2469",32.015617,2,37,212
"2470",32.016592,2,35,126
"2471",32.01952,8,159,35
"2472",32.033184,5,62,62
"2473",32.040992,8,159,47
"2474",32.047825,8,130,58
"2475",32.062465,5,11,33
"2476",32.067344,13,14,100
"2477",32.082962,86,85,251
"2478",32.085888,14,13,115
"2479",32.088817,14,13,115
"2480",32.135665,2,37,212
"2481",32.13664,17,149,45
"2482",32.140544,89,90,72
"2483",32.151281,5,249,38
"2484",32.16397,5,146,41
"2485",32.166896,5,249,63
"2486",32.189344,8,116,196
"2487",32.202032,133,8,43
"2488",32.284018,8,116,39
"2489",32.28792,2,37,212
"2490",32.307442,2,103,24
"2491",32.310368,5,259,37
"2492",32.334768,8,110,42
"2493",32.340624,5,259,42
"2494",32.355264,308,80,99
"2495",32.360145,80,308,27
"2496",32.415776,61,8,37
"2497",32.4392,77,8,50
"2498",32.45189,5,285,43
"2499",32.456769,17,238,45
"2500",32.459696,2,37,212
"2501",32.476288,8,130,49
"2502",32.482144,8,116,42
"2503",32.506544,8,159,47
"2504",32.525089,8,159,58
"2505",32.544608,42,8,47
"2506",32.550464,8,42,38
"2507",32.585601,8,7,29
"2508",32.593409,308,80,57
"2509",32.594384,2,37,212
"2510",32.596337,80,308,39
"2511",32.645136,5,249,29
"2512",32.773969,2,37,212
"2513",32.778848,2,52,100
"2514",32.80032,8,110,42
"2515",32.802273,17,274,45
"2516",32.812033,285,5,32
"2517",32.825697,5,78,176
"2518",32.844241,8,110,153
"2519",32.855952,8,317,42
"2520",32.902801,2,37,212
"2521",32.926226,5,4,42
"2522",32.939889,5,259,30
"2523",32.977952,317,8,116
"2524",32.984784,117,8,54
"2525",33.104433,2,37,212
"2526",33.158112,5,82,43
"2527",33.267424,2,37,212
"2528",33.279138,288,80,57
"2529",33.28304,80,288,30
"2530",33.30256,5,51,36
"2531",33.339652,5,146,168
"2532",33.342577,85,105,181
"2533",33.359168,5,82,37
"2534",33.363072,5,113,39
"2535",33.396256,288,80,42
"2536",33.443107,63,286,44
"2537",33.445056,2,37,212
"2538",33.45384,286,63,51
"2539",33.464577,5,8,57
"2540",33.535824,85,105,136
"2541",33.577792,2,37,212
"2542",33.628545,5,82,43
"2543",33.680272,5,62,51
"2544",33.703696,5,285,30
"2545",33.763232,2,37,212
"2546",33.765184,5,249,39
"2547",33.784704,5,249,19
"2548",33.806176,2,306,28
"2549",33.807152,5,113,40
"2550",33.838386,5,51,37
"2551",33.923296,2,37,212
"2552",33.931104,5,249,36
"2553",33.935984,5,113,36
"2554",33.987712,2,287,48
"2555",33.989665,306,2,18
"2556",34.040019,5,249,44
"2557",34.063441,5,82,37
"2558",34.10736,2,37,212
"2559",34.108336,2,306,48
"2560",34.122,5,51,37
"2561",34.123952,5,113,38
"2562",34.155185,306,2,22
"2563",34.169825,63,281,48
"2564",34.172753,2,306,30
"2565",34.220577,288,80,50
"2566",34.222529,131,8,199
"2567",34.22448,285,5,63
"2568",34.232288,2,236,34
"2569",34.23912,5,113,42
"2570",34.243024,5,249,52
"2571",34.257664,2,37,212
"2572",34.261569,5,249,162
"2573",34.274256,2,306,53
"2574",34.289873,5,113,31
"2575",34.300608,308,80,53
"2576",34.303537,80,308,34
"2577",34.3416,63,137,45
"2578",34.37576,5,113,43
"2579",34.387472,5,113,50
"2580",34.388449,5,249,38
"2581",34.391376,63,281,50
"2582",34.395281,5,113,34
"2583",34.403091,5,249,195
"2584",34.423584,2,37,212
"2585",34.445058,5,62,27
"2586",34.486049,5,51,64
"2587",34.50752,5,51,46
"2588",34.525089,2,287,20
"2589",34.574865,308,80,53
"2590",34.577792,281,63,67
"2591",34.603169,285,5,32
"2592",34.609024,5,285,40
"2593",34.617808,2,37,212
"2594",34.621714,2,165,75
"2595",34.646114,5,78,35
"2596",34.687104,5,82,52
"2597",34.695889,166,2,25
"2598",34.701744,2,166,30
"2599",34.709552,285,5,41
"2600",34.74176,5,82,42
"2601",34.754449,2,37,212
"2602",34.769089,80,288,233
"2603",34.797393,5,146,35
"2604",34.798369,5,82,72
"2605",34.806176,166,2,23
"2606",34.809104,5,259,36
"2607",34.820816,5,82,42
"2608",34.822768,60,30,56
"2609",34.827648,308,80,63
"2610",34.831552,5,113,36
"2611",34.84424,2,236,29
"2612",34.844241,5,113,41
"2613",34.864736,5,82,40
"2614",34.889139,65,45,100
"2615",34.891089,5,51,40
"2616",34.892064,45,47,99
"2617",34.895968,47,66,99
"2618",34.915489,5,51,35
"2619",34.918416,285,5,35
"2620",34.9516,5,82,43
"2621",34.954528,287,2,25
"2622",34.95648,2,287,30
"2623",34.960384,2,37,212
"2624",35.005856,5,82,39
"2625",35.012689,29,30,60
"2626",35.018546,5,51,253
"2627",35.023424,2,166,76
"2628",35.042945,80,308,135
"2629",35.04392,5,82,57
"2630",35.067345,224,318,93
"2631",35.100528,224,318,93
"2632",35.101504,2,37,212
"2633",35.13176,5,82,65
"2634",35.184464,318,224,31
"2635",35.218624,5,51,37
"2636",35.254737,2,166,24
"2637",35.262544,2,37,212
"2638",35.271329,5,249,37
"2639",35.325985,2,236,29
"2640",35.398209,5,259,43
"2641",35.399184,287,2,68
"2642",35.407968,2,37,212
"2643",35.445056,224,318,72
"2644",35.45384,5,113,40
"2645",35.471408,5,113,47
"2646",35.528016,5,113,38
"2647",35.532896,224,318,72
"2648",35.563152,63,286,63
"2649",35.574865,2,37,212
"2650",35.608048,5,249,234
"2651",35.610976,63,286,50
"2652",35.620736,318,224,44
"2653",35.643185,286,63,169
"2654",35.64904,65,45,61
"2655",35.650992,45,47,60
"2656",35.65392,47,66,60
"2657",35.665633,5,113,41
"2658",35.729074,5,113,37
"2659",35.743712,2,37,212
"2660",35.753472,5,259,53
"2661",35.762257,5,82,37
"2662",35.762259,29,30,60
"2663",35.770065,2,236,29
"2664",35.81984,5,113,52
"2665",35.868641,5,113,54
"2666",35.881328,308,80,55
"2667",35.914512,2,37,212
"2668",35.964289,85,105,184
"2669",35.98576,5,249,42
"2670",36.018544,324,5,73
"2671",36.0976,85,105,111
"2672",36.110288,2,37,212
"2673",36.166897,8,117,34
"2674",36.193249,5,324,35
"2675",36.23424,5,324,41
"2676",36.247905,5,62,43
"2677",36.250833,2,37,212
"2678",36.251809,5,259,248
"2679",36.257664,2,287,122
"2680",36.282064,5,249,30
"2681",36.291825,5,51,25
"2682",36.328912,5,51,42
"2683",36.343554,2,236,42
"2684",36.348432,5,324,35
"2685",36.384545,5,78,85
"2686",36.392352,5,324,32
"2687",36.405042,5,51,163
"2688",36.430417,5,324,17
"2689",36.470432,2,37,212
"2690",36.512402,29,30,60
"2691",36.528016,5,82,36
"2692",36.573888,5,82,30
"2693",36.575841,2,37,212
"2694",36.588528,5,259,39
"2695",36.608048,5,82,34
"2696",36.615857,2,52,17
"2697",36.62464,5,82,55
"2698",36.650993,5,51,33
"2699",36.680272,5,82,38
"2700",36.687104,224,318,51
"2701",36.687105,5,113,31
"2702",36.688081,224,318,51
"2703",36.709552,5,249,36
"2704",36.715408,5,51,91
"2705",36.73688,2,326,28
"2706",36.737856,5,82,41
"2707",36.741761,5,249,43
"2708",36.742737,5,113,52
"2709",36.748592,2,37,212
"2710",36.773968,318,224,31
"2711",36.775921,5,82,43
"2712",36.79056,5,113,38
"2713",36.80032,5,321,37
"2714",36.802273,5,113,42
"2715",36.803248,5,324,37
"2716",36.820816,5,113,35
"2717",36.831554,5,82,38
"2718",36.853025,5,82,38
"2719",36.858881,236,2,28
"2720",36.859856,5,51,36
"2721",36.860833,2,236,30
"2722",36.861808,5,113,39
"2723",36.884256,5,249,53
"2724",36.901824,5,113,40
"2725",36.907683,5,249,248
"2726",36.91256,5,113,37
"2727",36.964289,2,37,212
"2728",37.001952,5,113,37
"2729",37.051728,5,113,35
"2730",37.085888,2,37,212
"2731",37.091744,224,318,43
"2732",37.093696,224,318,43
"2733",37.099552,5,249,39
"2734",37.109312,5,113,29
"2735",37.116144,75,5,38
"2736",37.147376,5,113,43
"2737",37.187392,5,113,42
"2738",37.189345,232,22,97
"2739",37.202033,278,85,49
"2740",37.21472,85,105,181
"2741",37.244,5,62,38
"2742",37.28304,2,37,212
"2743",37.291825,5,51,35
"2744",37.30744,2,52,45
"2745",37.309392,17,283,45
"2746",37.322081,5,249,42
"2747",37.373808,4,5,43
"2748",37.376736,224,318,50
"2749",37.377712,224,318,50
"2750",37.384544,2,37,212
"2751",37.389424,197,80,44
"2752",37.410896,5,82,42
"2753",37.454816,5,113,52
"2754",37.462624,5,82,46
"2755",37.474336,2,15,85
"2756",37.477264,5,82,47
"2757",37.482145,318,224,57
"2758",37.486048,63,281,45
"2759",37.547537,197,80,40
"2760",37.569009,86,85,85
"2761",37.590481,5,82,40
"2762",37.604145,2,37,212
"2763",37.610001,5,82,40
"2764",37.654896,5,51,50
"2765",37.6588,5,82,39
"2766",37.731025,5,324,37
"2767",37.733953,2,15,76
"2768",37.7564,2,37,212
"2769",37.759329,5,51,167
"2770",37.769089,85,94,85
"2771",37.77104,5,113,43
"2772",37.781777,5,113,32
"2773",37.785681,5,249,42
"2774",37.81008,82,5,31
"2775",37.813008,2,236,53
"2776",37.850098,5,249,233
"2777",37.88328,5,82,37
"2778",37.916465,5,51,48
"2779",37.925249,2,15,70
"2780",37.954529,86,85,99
"2781",37.967219,2,37,212
"2782",37.971122,5,259,42
"2783",37.993569,5,78,41
"2784",38.008784,29,30,60
"2785",38.078081,2,15,65
"2786",38.080033,5,249,38
"2787",38.081008,5,82,43
"2788",38.103458,2,37,212
"2789",38.141521,5,249,118
"2790",38.168848,5,82,55
"2791",38.220577,89,90,19
"2792",38.223505,5,82,38
"2793",38.232288,5,259,42
"2794",38.242049,5,259,233
"2795",38.25864,5,51,37
"2796",38.259616,2,37,212
"2797",38.27816,5,82,35
"2798",38.295729,17,92,55
"2799",38.338672,5,113,77
"2800",38.356242,5,249,45
"2801",38.374784,92,17,33
"2802",38.422608,5,113,37
"2803",38.437249,17,92,45
"2804",38.447984,29,30,60
"2805",38.466528,2,37,212
"2806",38.481168,75,5,38
"2807",38.493856,5,11,39
"2808",38.509473,22,232,225
"2809",38.511424,22,232,225
"2810",38.532896,5,82,50
"2811",38.5612,2,236,24
"2812",38.596336,29,30,60
"2813",38.61488,5,146,35
"2814",38.615856,5,82,43
"2815",38.622688,2,37,212
"2816",38.642208,17,92,50
"2817",38.670512,63,286,45
"2818",38.711504,5,82,39
"2819",38.759328,5,324,37
"2820",38.762256,2,37,212
"2821",38.777872,5,113,43
"2822",38.781776,5,82,34
"2823",38.79056,5,113,37
"2824",38.795441,29,30,60
"2825",38.796417,5,324,36
"2826",38.806176,333,80,111
"2827",38.813984,5,51,46
"2828",38.822768,80,333,27
"2829",38.830576,333,80,85
"2830",38.832528,5,324,38
"2831",38.834481,80,333,42
"2832",38.867664,5,82,36
"2833",38.872544,5,259,38
"2834",38.898896,5,51,75
"2835",38.916464,2,37,212
"2836",38.933058,2,166,36
"2837",38.93989,5,113,43
"2838",38.976,5,113,37
"2839",39.06832,2,37,212
"2840",39.089792,5,82,34
"2841",39.09272,5,51,40
"2842",39.115168,5,76,49
"2843",39.122977,29,30,60
"2844",39.12688,76,5,37
"2845",39.147376,26,5,35
"2846",39.15128,5,82,39
"2847",39.154208,333,80,49
"2848",39.157136,80,333,32
"2849",39.169825,5,55,19
"2850",39.1708,5,57,44
"2851",39.17568,61,5,41
"2852",39.187392,333,80,44
"2853",39.203008,57,5,49
"2854",39.20984,2,37,212
"2855",39.22448,5,82,46
"2856",39.229361,333,80,50
"2857",39.241072,55,5,32
"2858",39.251809,5,249,54
"2859",39.259617,46,5,33
"2860",39.261569,87,5,42
"2861",39.277184,5,82,40
"2862",39.30256,5,249,90
"2863",39.347456,17,242,97
"2864",39.362096,2,37,212
"2865",39.379664,78,5,41
"2866",39.399185,11,5,31
"2867",39.4148,5,51,39
"2868",39.42456,5,324,39
"2869",39.464577,8,42,33
"2870",39.465554,5,324,39
"2871",39.508496,29,30,60
"2872",39.512401,5,324,36
"2873",39.516304,2,37,212
"2874",39.518258,130,8,43
"2875",39.520208,5,249,37
"2876",39.535825,8,61,155
"2877",39.549488,5,324,41
"2878",39.576817,8,53,19
"2879",39.61976,5,62,42
"2880",39.635376,8,117,35
"2881",39.636352,8,130,49
"2882",39.642208,8,87,247
"2883",39.64221,8,159,49
"2884",39.653921,53,8,42
"2885",39.654896,5,259,118
"2886",39.663681,2,37,212
"2887",39.666609,131,8,42
"2888",39.667585,75,5,137
"2889",39.674417,8,116,45
"2890",39.680273,8,123,42
"2891",39.734929,8,110,31
"2892",39.764208,5,78,35
"2893",39.774944,242,17,21
"2894",39.784705,17,242,47
"2895",39.784706,8,5,53
"2896",39.80032,2,37,212
"2897",39.866689,5,51,255
"2898",39.86864,4,5,36
"2899",39.875474,8,159,49
"2900",39.892065,5,259,45
"2901",39.893041,8,110,78
"2902",39.898896,57,5,49
"2903",39.918416,8,122,38
"2904",39.925249,5,249,39
"2905",39.928177,5,113,52
"2906",39.943792,8,120,47
"2907",39.976001,2,37,212
"2908",39.988689,5,249,214
"2909",39.99064,5,113,42
"2910",40.00976,22,320,101
"2911",40.01269,22,320,101
"2912",40.016592,5,51,48
"2913",40.01952,8,107,31
"2914",40.023425,63,238,45
"2915",40.051728,5,113,72
"2916",40.103457,5,51,154
"2917",40.10736,2,37,212
"2918",40.116144,8,122,216
"2919",40.116145,8,112,43
"2920",40.124929,242,17,64
"2921",40.133712,5,113,42
"2922",40.152256,5,113,40
"2923",40.1708,8,120,129
"2924",40.21472,5,113,43
"2925",40.217648,5,51,69
"2926",40.241072,8,124,31
"2927",40.25181,8,117,62
"2928",40.269377,5,113,39
"2929",40.271328,5,259,54
"2930",40.288899,8,110,42
"2931",40.304512,5,249,40
"2932",40.311345,8,116,137
"2933",40.321105,8,117,34
"2934",40.321106,5,259,37
"2935",40.32208,8,130,37
"2936",40.326961,224,318,39
"2937",40.327936,224,318,39
"2938",40.339651,2,37,212
"2939",40.355265,8,116,38
"2940",40.37381,5,259,39
"2941",40.377712,8,122,42
"2942",40.436272,5,146,35
"2943",40.438225,76,5,21
"2944",40.453841,9,2,64
"2945",40.472385,2,37,212
"2946",40.481168,2,9,32
"2947",40.490929,5,259,214
"2948",40.491905,5,51,29
"2949",40.493857,5,78,35
"2950",40.510448,2,261,28
"2951",40.514352,8,42,33
"2952",40.51728,5,113,57
"2953",40.52216,17,242,71
"2954",40.576817,5,51,173
"2955",40.676369,2,37,212
"2956",40.681248,8,110,38
"2957",40.688082,5,321,149
"2958",40.69296,5,249,36
"2959",40.71248,8,130,39
"2960",40.713456,5,113,65
"2961",40.732,8,117,33
"2962",40.740785,5,51,35
"2963",40.745664,82,5,41
"2964",40.754449,8,116,30
"2965",40.755424,65,45,100
"2966",40.757378,8,130,73
"2967",40.758352,45,47,99
"2968",40.758354,17,281,97
"2969",40.76128,47,66,99
"2970",40.7808,242,17,38
"2971",40.782753,288,80,47
"2972",40.793488,8,117,51
"2973",40.799345,17,242,50
"2974",40.807153,88,5,50
"2975",40.813009,8,42,54
"2976",40.815936,5,259,40
"2977",40.843265,5,51,85
"2978",40.854003,2,37,212
"2979",40.8784,5,259,36
"2980",40.92232,5,82,43
"2981",40.940865,8,116,191
"2982",40.962336,8,83,41
"2983",40.983808,8,116,34
"2984",40.984784,8,120,37
"2985",41.001952,2,37,212
"2986",41.025376,2,35,42
"2987",41.027328,2,52,100
"2988",41.067344,5,51,42
"2989",41.070273,5,249,38
"2990",41.074176,107,8,39
"2991",41.081008,8,117,93
"2992",41.088816,133,8,42
"2993",41.093696,5,82,38
"2994",41.10736,83,8,34
"2995",41.111265,80,333,251
"2996",41.122976,46,5,33
"2997",41.148352,5,113,37
"2998",41.171776,2,37,212
"2999",41.173729,8,87,35
"3000",41.174704,42,8,46
